Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
16,-4683.082194595601,-1456.1932538433955,-3661.493901601499,-4839.388602936858,-1539.99853013243,-3632.64459907377
17,-4762.3878398328925,-1527.4131631344549,-3685.3633570919073,-4990.7202069146015,-1541.9449118647663,-3690.123564838623
18,-4894.02478184459,-1542.4897086059511,-3760.79522328998,-5116.570561744917,-1577.4563408241336,-3694.557560720824
19,-5101.924813853138,-1564.8793580065155,-3773.9604185665416,-5267.909859215163,-1615.246545793197,-3728.928683391635
20,-5227.960111090543,-1593.7542489574284,-3810.6121496925516,-5413.05879517241,-1623.6535148157209,-3749.1392955908937
21,-5324.698777120132,-1606.8614619852335,-3822.6432001350577,-5522.421446279166,-1654.981284245091,-3803.441713805184
22,-5449.363291481456,-1658.6496279362927,-3875.1348206471134,-5601.826510193395,-1670.1767380235597,-3828.1065745732635
23,-5576.380534776196,-1711.551695049571,-3898.837652043963,-5723.7697938077745,-1684.6617712665893,-3843.0387642384762
24,-5626.91691390153,-1788.5861096271883,-3918.548512974456,-5855.122938348836,-1684.6617712665893,-3879.6789064095124
25,-5754.344716956756,-1801.3407697744542,-3951.7275733894994,-5919.080632039462,-1709.1853258738533,-3901.774264509465
26,-5824.952816692269,-1861.9069524664405,-3958.7139143162535,-5976.351046518489,-1726.1108408345106,-3911.7141552460166
27,-5940.8213333920785,-1919.882581629614,-3996.1654922658017,-6090.4517850335105,-1744.6796841497298,-3954.103679377596
28,-6036.440512190489,-2027.7224737125593,-4014.577436193297,-6165.596101066655,-1764.162643401682,-3979.8995884756127
29,-6166.552162417265,-2052.543517200849,-4031.4574575006395,-6234.293863771877,-1767.1293845005996,-4000.517279022626
30,-6244.0173508429925,-2166.342879469172,-4066.0044791866117,-6330.311089334942,-1769.6022519017665,-4026.2893212736585
31,-6341.849916243451,-2172.750287303041,-4072.4770731972903,-6435.943950383037,-1791.7977603376528,-4040.1410704555815
32,-6431.319065877062,-2365.006689692167,-4116.1829562835555,-6514.4014731491425,-1809.3777704676177,-4056.1734505866393
33,-6517.435886289689,-2391.867990769629,-4117.572772344538,-6619.566109651359,-1827.6289036999885,-4062.185845118532
34,-6617.202616548204,-2504.4610804446497,-4157.708635094224,-6694.690377863123,-1838.501590367539,-4079.5343659160994
35,-6699.103689815169,-2555.675877542793,-4181.763310441874,-6752.213161625481,-1863.6852717722643,-4102.113286983368
36,-6779.610092076756,-2707.2768150561765,-4202.742884117952,-6825.936156798585,-1877.506560960325,-4126.9434567520675
37,-6829.381257039486,-2736.94534940398,-4231.142462101092,-6887.970044835198,-1882.8323436377532,-4150.7129613699135
38,-6893.233142954505,-2945.3757336037293,-4267.289627487733,-6942.446356314253,-1883.8849831606349,-4209.076843442787
39,-6963.217336141072,-2970.5651657428493,-4284.712272421635,-7028.861651151432,-1903.1004853772763,-4251.647396408178
40,-7040.557519209851,-3135.693929218272,-4301.103187958252,-7067.729495450771,-1969.461212170802,-4267.657247079299
41,-7089.57049975955,-3163.5985716227447,-4347.439256115287,-7132.697587386644,-1990.2137871151142,-4283.319606265059
42,-7139.322762135853,-3349.146594533391,-4371.8480641016195,-7206.787128204168,-1990.2137871151142,-4338.712245673846
43,-7204.2231759911865,-3358.512779542834,-4415.247258270628,-7265.476859738347,-1990.2137871151142,-4372.881040190343
44,-7255.251605711228,-3474.496819101816,-4448.060850255681,-7327.313578336188,-1990.2137871151142,-4457.708890468169
45,-7317.119048156078,-3489.753276210971,-4488.389074684764,-7382.919794558785,-2007.5048644854164,-4496.542906269826
46,-7386.562308222675,-3652.6326937730714,-4512.408418554,-7436.050062894806,-2013.648873569272,-4520.060573367588
47,-7444.361012639245,-3654.4563243187413,-4557.709560669872,-7492.054246955702,-2054.055329302517,-4593.424410068721
48,-7505.058027370439,-3855.890240498187,-4573.481421225508,-7559.082271997444,-2072.4183087694896,-4617.950182943404
49,-7545.051007186398,-3885.6719720215856,-4617.666982343991,-7618.022347564163,-2077.5371395247503,-4659.719044973181
50,-7604.200955096315,-4023.612082041998,-4663.621973559445,-7667.973180178457,-2083.254040167381,-4692.529507683728
51,-7672.073072797499,-4042.748371714909,-4703.446518972202,-7714.418837312101,-2109.7589410438372,-4762.018826520439
52,-7737.768898450292,-4161.317204141253,-4712.558096660365,-7742.87583139851,-2160.379677135227,-4768.630065865724
53,-7773.671136993642,-4205.534090306784,-4745.3688985288645,-7783.072985262773,-2194.079045631026,-4804.426061331053
54,-7816.157230514414,-4376.4305161248885,-4786.217416852109,-7814.862280560108,-2211.554985073017,-4827.489940428109
55,-7850.605547529201,-4384.6103881711015,-4826.154699156564,-7853.8771927066055,-2248.6305090887704,-4870.836957830927
56,-7880.773671745779,-4544.939461106256,-4856.7065933744525,-7881.771946409085,-2264.8407853585736,-4937.612586355986
57,-7916.107431736562,-4558.912743823384,-4931.432919063943,-7919.767671738778,-2289.6767506088017,-5000.908176985079
58,-7946.755295703675,-4643.3618002290505,-4934.0585733485905,-7975.907628806918,-2324.107163790997,-5029.4066219808865
59,-7975.091483113962,-4656.438436530171,-4969.60049406062,-8004.537417501823,-2345.1254969767324,-5062.964708841692
60,-8013.707686189895,-4750.465957779933,-5014.111334623426,-8040.245993304837,-2390.3979962115204,-5094.828715837822
61,-8054.568326560532,-4763.114130171653,-5044.936599631658,-8080.454985719944,-2391.627095877526,-5161.304406793785
62,-8086.613230849362,-4848.5188888313005,-5109.899306000185,-8139.609599266242,-2418.443718250285,-5230.811247935838
63,-8115.971273894497,-4864.326226277201,-5159.044890799588,-8191.579640098341,-2461.550843184556,-5263.851336196461
64,-8142.5828115706845,-4965.9270826290995,-5212.924600992738,-8219.434507276303,-2486.311023536749,-5303.256407024426
65,-8171.859173421712,-4965.9270826290995,-5249.398486603439,-8251.326909795398,-2512.9005225925716,-5323.798043461962
66,-8204.117941450077,-5031.3404588495705,-5301.572609865284,-8279.531646916499,-2538.9041925263296,-5334.997773862455
67,-8225.109770027644,-5036.405600202709,-5326.428296154632,-8313.609665492766,-2562.281132248764,-5379.500113796236
68,-8249.271110437909,-5090.854377451724,-5349.629215006231,-8356.143197646683,-2604.9957293503685,-5444.448453133438
69,-8282.037605646947,-5102.25753456277,-5397.002192950058,-8373.53057073943,-2613.9608930061186,-5476.72473584626
70,-8303.8309308729,-5169.817841424455,-5418.253147487997,-8388.010664531534,-2656.643491051467,-5501.239013814246
71,-8331.141659348461,-5176.926989249354,-5482.899191425386,-8409.161020636237,-2672.1242946092248,-5518.895484596637
72,-8348.737537595034,-5254.008392778942,-5517.3982478722355,-8443.31995186702,-2688.1109009904876,-5554.91603152738
73,-8373.791478981333,-5262.752333326507,-5539.748648373099,-8468.312901672069,-2711.1123627685843,-5571.675252282252
74,-8395.247407795054,-5329.932864592989,-5583.735498409216,-8490.726238652078,-2748.546806764387,-5586.356237695905
75,-8426.014435614548,-5337.836477599639,-5664.074908459409,-8509.27499714704,-2766.4158341870575,-5638.616472201221
76,-8451.09623841016,-5388.75167035479,-5692.299009840653,-8523.406717531425,-2804.9981428894,-5698.170985854662
77,-8469.466866303368,-5405.994058696582,-5720.253261347987,-8542.06185037593,-2816.2243550554062,-5756.896365359321
