Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
1,578.1557137255872,555.2381563063348,551.9105794529181,574.7043382153003,551.8731490892178,542.0811939976038
2,543.1213789983468,522.6140361810387,509.5565127638615,537.4668730112344,519.0110401650684,509.17589068174226
3,531.9586645420194,486.6810865445308,480.79685356090954,529.669814479214,482.6607258685173,473.7618023857048
4,497.7417210355452,451.2251393768891,442.2006762312521,487.88751749439984,444.9349314377614,451.1649747915558
5,455.5260351244646,417.13478812819636,411.7872910616359,451.3249680285972,407.84149603179026,425.4954886522115
6,433.9396000011447,384.90644203558645,383.54721786738577,429.3874094798139,371.8696951127072,398.73216873643753
7,409.3425828165893,355.29753142597787,355.42871596652736,407.9444448344941,337.6628886759574,363.9647671911255
8,385.58033512351375,327.6636836184943,336.2880855173999,387.6713274466119,305.616499543238,338.2768681331772
9,363.53127552149925,302.10263833684763,312.621076767257,369.484420136587,275.8099100392013,313.8298243533318
10,341.01751776705527,278.9707209374548,293.81444978540446,351.70676460773984,248.5017932115969,295.64392048004424
11,320.21599065097996,257.54374300131036,274.2836730211777,329.7567078796344,222.2552496136284,277.6570463444408
12,295.44052764406524,237.7004621442233,254.12618247486117,308.6175058034645,197.74578253236174,259.6936198751509
13,280.4999480103446,219.68031661399175,241.1653580453314,284.29188872970326,175.099182838016,236.12619100334018
14,265.285359491594,203.27967892264232,228.0530588187297,263.74667273123237,153.85248848858998,219.5031802166486
15,251.31875052037825,188.09502159318626,214.48804473222822,251.92367168113898,134.6628905502792,205.73444905987893
16,233.52869641813064,174.42419283498865,202.48172778100806,238.69374557417385,117.21471628145966,201.16844069106443
17,218.74606915846024,161.94394363655746,192.06094112826761,223.9310454317653,101.62138354811174,192.98778437722328
18,209.37138376815608,150.39357511395644,181.6297471916652,209.65993799184074,87.37428204715832,174.19507974141783
19,194.31646410103474,140.03317216044297,171.73976027437507,199.48040267805504,74.47900133673788,168.7048559390321
20,182.33942821365116,130.22651646475077,164.20329571705793,184.0219036817686,63.227823712131936,163.0559202287842
21,170.32560294959728,121.28936312322789,157.4066439618274,173.91114873227875,53.07452465794758,153.840352565309
22,159.78941800961672,113.17725883141286,147.93045363742883,162.729507229024,44.842888562706776,148.16823884609664
23,150.62056357296476,105.73443335776581,141.9289067346521,156.3805764093102,37.38935960554746,140.2519938521238
24,142.78387121289595,98.84772967785325,136.4215225954461,149.21739989719362,31.095982697515172,131.35975544662392
25,134.95648593056626,92.53607358670718,128.5646969605436,142.2220695632521,25.811740722611017,126.89686952558237
