Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,-2915.8174284921597,-2915.8174284921597,-2915.8174284921597,-2801.916904885241,-2801.916904885241,-2801.916904885241
1,-2915.8174284921597,-2915.8174284921597,-2915.8174284921597,-2801.916904885241,-2801.916904885241,-2951.549321924879
2,-2915.8174284921597,-2915.8174284921597,-3294.404192104641,-2808.55413291038,-2808.55413291038,-2951.549321924879
3,-2915.8174284921597,-2915.8174284921597,-3294.404192104641,-2808.55413291038,-2808.55413291038,-2951.549321924879
4,-3117.548515884121,-3117.548515884121,-3294.404192104641,-3058.200322201964,-3058.200322201964,-2951.549321924879
5,-3117.548515884121,-3117.548515884121,-3355.076137907796,-3391.8028093075527,-3391.8028093075527,-2951.549321924879
6,-3308.137040009386,-3308.137040009386,-3517.928004888867,-3760.2759157016553,-3760.2759157016553,-2951.549321924879
7,-3450.566016033146,-3450.566016033146,-3517.928004888867,-3760.2759157016553,-3760.2759157016553,-3259.114232319991
8,-4102.12385578581,-4102.12385578581,-3517.928004888867,-3760.2759157016553,-3760.2759157016553,-3259.114232319991
9,-4325.348284066781,-4325.348284066781,-3517.928004888867,-3968.0573794680995,-3968.0573794680995,-3259.114232319991
10,-4923.488098063257,-4923.488098063257,-3517.928004888867,-3968.0573794680995,-3968.0573794680995,-3259.114232319991
11,-5297.8256109227395,-5297.8256109227395,-3517.928004888867,-4274.113820484126,-4274.113820484126,-3545.1889356943234
12,-5336.613625077087,-5336.613625077087,-3517.928004888867,-4274.113820484126,-4274.113820484126,-3545.1889356943234
13,-5336.613625077087,-5336.613625077087,-3517.928004888867,-4274.113820484126,-4274.113820484126,-3545.1889356943234
14,-5414.32133033045,-5414.32133033045,-3517.928004888867,-4274.113820484126,-4274.113820484126,-3607.6392102544396
15,-5414.32133033045,-5414.32133033045,-3517.928004888867,-4527.3322134265545,-4527.3322134265545,-3678.4661258857795
16,-5684.635120756668,-5684.635120756668,-3517.928004888867,-4777.7653855120825,-4777.7653855120825,-3678.4661258857795
17,-6005.2994105481475,-6005.2994105481475,-3962.948938805241,-4877.359370999062,-4877.359370999062,-3678.4661258857795
18,-6005.2994105481475,-6005.2994105481475,-3962.948938805241,-5055.142949179808,-5055.142949179808,-3678.4661258857795
19,-6267.725619960307,-6267.725619960307,-4013.2979721130077,-5362.486747458637,-5362.486747458637,-3712.58657050724
20,-6267.725619960307,-6267.725619960307,-4013.2979721130077,-5362.486747458637,-5362.486747458637,-3712.58657050724
21,-6325.802546547404,-6325.802546547404,-4013.2979721130077,-5367.466221072196,-5367.466221072196,-3874.548907858156
22,-6447.440822823788,-6447.440822823788,-4013.2979721130077,-5371.183427953325,-5371.183427953325,-3966.9853001806964
23,-6447.440822823788,-6447.440822823788,-4013.2979721130077,-5380.134770066054,-5380.134770066054,-3966.9853001806964
24,-6547.4922604095,-6547.4922604095,-4140.3109880029815,-5552.18880364659,-5552.18880364659,-3966.9853001806964
25,-6776.080295139156,-6776.080295139156,-4140.3109880029815,-5561.854136802889,-5561.854136802889,-3966.9853001806964
26,-6776.080295139156,-6776.080295139156,-4140.3109880029815,-5662.226606426086,-5662.226606426086,-3966.9853001806964
27,-6808.015646898204,-6808.015646898204,-4140.3109880029815,-5958.6665402843155,-5958.6665402843155,-3966.9853001806964
28,-6871.471342335954,-6871.471342335954,-4140.3109880029815,-6261.286021740238,-6261.286021740238,-4038.1019995480838
29,-6977.981242612267,-6977.981242612267,-4396.429864388655,-6304.831413686979,-6304.831413686979,-4061.2135566832394
30,-7340.363976869778,-7340.363976869778,-4396.429864388655,-6397.829588773246,-6397.829588773246,-4132.307978079301
31,-7340.363976869778,-7340.363976869778,-4396.429864388655,-6979.3252851503785,-6979.3252851503785,-4230.334576088859
32,-7340.363976869778,-7340.363976869778,-4396.429864388655,-7090.548622920272,-7090.548622920272,-4230.334576088859
33,-7340.363976869778,-7340.363976869778,-4396.429864388655,-7155.0474974734525,-7155.0474974734525,-4230.334576088859
34,-7340.363976869778,-7340.363976869778,-4396.429864388655,-7155.0474974734525,-7155.0474974734525,-4230.334576088859
35,-7425.4198765471865,-7425.4198765471865,-4428.12474773861,-7155.0474974734525,-7155.0474974734525,-4246.402991053965
36,-7425.4198765471865,-7425.4198765471865,-4428.12474773861,-7155.0474974734525,-7155.0474974734525,-4246.402991053965
37,-7471.2066481423335,-7471.2066481423335,-4428.12474773861,-7155.0474974734525,-7155.0474974734525,-4246.402991053965
38,-7471.2066481423335,-7471.2066481423335,-4640.354837601855,-7219.85380867855,-7219.85380867855,-4246.402991053965
39,-7685.9827802852415,-7685.9827802852415,-4640.354837601855,-7290.781238191864,-7290.781238191864,-4246.402991053965
40,-7685.9841587623705,-7685.9841587623705,-4640.354837601855,-7302.347302732,-7302.347302732,-4306.242936223083
41,-7762.003524884696,-7762.003524884696,-4640.354837601855,-7643.642487530344,-7643.642487530344,-4937.155441043707
42,-7790.517728853666,-7790.517728853666,-4640.354837601855,-7662.1823154460635,-7662.1823154460635,-4937.155441043707
43,-7962.044180991814,-7962.044180991814,-4640.354837601855,-7736.068120787247,-7736.068120787247,-4937.155441043707
44,-8005.825664968259,-8005.825664968259,-4640.354837601855,-7761.593274112751,-7761.593274112751,-4937.155441043707
45,-8009.764559533191,-8009.764559533191,-4640.354837601855,-7846.718241076754,-7846.718241076754,-4955.296900201992
46,-8037.748538350237,-8037.748538350237,-4640.354837601855,-7908.63223593607,-7908.63223593607,-5179.982658432618
47,-8047.229556059464,-8047.229556059464,-4640.354837601855,-7908.63223593607,-7908.63223593607,-5179.982658432618
48,-8068.7502572811845,-8068.7502572811845,-4640.354837601855,-7934.096591314436,-7934.096591314436,-5179.982658432618
49,-8135.745533671475,-8135.745533671475,-4640.354837601855,-8020.782802959249,-8020.782802959249,-5179.982658432618
50,-8151.21628069871,-8151.21628069871,-4640.354837601855,-8024.562236531053,-8024.562236531053,-5179.982658432618
51,-8151.21628069871,-8151.21628069871,-4775.832376049337,-8059.415304733594,-8059.415304733594,-5179.982658432618
52,-8151.21628069871,-8151.21628069871,-4775.832376049337,-8110.051985653608,-8110.051985653608,-5179.982658432618
53,-8181.902199357484,-8181.902199357484,-4775.832376049337,-8209.005003601567,-8209.005003601567,-5179.982658432618
54,-8260.421950908101,-8260.421950908101,-4775.832376049337,-8246.996271721242,-8246.996271721242,-5184.732488350714
55,-8260.421950908101,-8260.421950908101,-4775.832376049337,-8246.996271721242,-8246.996271721242,-5184.732488350714
56,-8260.421950908101,-8260.421950908101,-4775.832376049337,-8246.996271721242,-8246.996271721242,-5555.391445647507
57,-8264.101030007634,-8264.101030007634,-4775.832376049337,-8279.847383450466,-8279.847383450466,-5555.391445647507
58,-8301.41197439417,-8301.41197439417,-4775.832376049337,-8361.92803374665,-8361.92803374665,-5648.397918618873
59,-8391.934119338524,-8391.934119338524,-4843.7845879559245,-8435.444256089828,-8435.444256089828,-5648.397918618873
60,-8410.393931658142,-8410.393931658142,-4843.7845879559245,-8544.271297091418,-8544.271297091418,-5648.397918618873
61,-8462.415600749237,-8462.415600749237,-5265.837134039946,-8544.271297091418,-8544.271297091418,-5715.1544650390815
62,-8517.989787255574,-8517.989787255574,-5265.837134039946,-8599.477197163294,-8599.477197163294,-5715.1544650390815
63,-8517.989787255574,-8517.989787255574,-5315.446913844842,-8599.477197163294,-8599.477197163294,-5715.1544650390815
64,-8519.192153871007,-8519.192153871007,-5315.446913844842,-8613.443231220215,-8613.443231220215,-5715.1544650390815
65,-8519.192153871007,-8519.192153871007,-5315.446913844842,-8675.177159947598,-8675.177159947598,-5715.1544650390815
66,-8536.319980597042,-8536.319980597042,-5365.652091080591,-8690.38232026802,-8690.38232026802,-5715.1544650390815
67,-8608.625248394288,-8608.625248394288,-5588.1574135256415,-8690.38232026802,-8690.38232026802,-5715.1544650390815
68,-8608.625248394288,-8608.625248394288,-5588.1574135256415,-8697.28844546798,-8697.28844546798,-6039.592891702645
