Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
1,1000.0,4830397.059326712,30688418.57530642,1000.0,4962729.75123198,31065476.048014533
2,1000.0,143071.73870841975,28645750.549224127,1000.0,155874.7993215844,29355394.81873975
3,1000.0,143071.73870841975,25869223.04678457,1000.0,155874.7993215844,26590183.876939133
4,1000.0,115638.8400393804,24094271.636199918,1000.0,123297.36668985669,24533971.250908908
5,1000.0,71985.33596106741,21993432.785320424,1000.0,109156.36089027798,21873443.75245106
6,1000.0,71985.33596106741,19903462.44652585,1000.0,109156.36089027798,20449001.218776893
7,1000.0,43779.740219530795,17475129.495233312,993.9330467669517,70765.3314669033,18365080.708932318
8,956.0321647486367,40358.12251838758,15858348.209308673,972.8407489240423,69994.18561184811,16473193.728921037
9,921.6087169143207,37911.150512443644,14022625.798438933,939.2657307065956,62087.81173870553,14503134.90978416
10,843.4306833109346,37911.150512443644,12742838.937288394,805.5927205722712,62087.81173870553,13504241.688726153
11,712.4731795430624,34244.18075778629,11649102.06011118,669.9173766608557,51340.6443169419,11984623.558347678
12,560.922589346794,34001.880560512356,10793742.3045624,599.2757106572292,51340.6443169419,11082090.186281003
13,477.64946250898106,32048.931829331836,9620251.451401297,500.20264106506477,44231.98577456804,10302637.039155513
14,384.5925391357366,30302.893355067292,8752187.867648479,418.86439225285653,44231.98577456804,9687278.091567067
15,345.7295173013335,25594.645046320416,8066956.374906314,367.1229864296375,37539.932221405266,8884973.33468284
16,286.2537325473584,23636.290019596494,7490332.297587331,319.74133203315125,37539.932221405266,8061436.3192818025
17,241.55759464306828,16788.593419683915,6982038.000551719,288.7798418839541,33599.947286240895,7499395.065093398
18,222.51743381662746,15744.082223339894,6509342.6480275,259.7960276411037,33599.947286240895,6780139.110148001
19,207.89882058231538,12946.23262990535,6012264.891358219,242.3267112114922,28944.714516913496,6362720.290578096
20,182.91685759103905,12810.706375237485,5669551.146007237,221.69061118531897,28944.714516913496,5676400.508547485
21,165.04032012612134,11119.072236136284,5443984.446144769,202.42876990731187,25524.614679889484,5034955.229802488
22,153.59208103378384,10572.324671939972,5055642.9040144,186.91698023100003,25524.614679889484,4758776.250457085
23,138.38517749601587,8333.333734562975,4884312.078232165,171.08849468987174,23179.157587847887,4437426.891632506
24,127.40648731829829,8090.547625816402,4391701.86650504,155.75213428232956,23179.157587847887,4142778.0529986187
25,116.87223009710799,6565.659851072432,4092523.087691835,136.20372375022868,21797.704584882846,3966105.9514640276
26,108.33545104848068,6322.8932265168405,3745708.797392485,121.87950252410032,21797.704584882846,3733792.295939694
27,99.6461938548344,5275.77364812588,3305103.7538807853,109.72086955591078,20601.551602585812,3450689.3680118686
28,91.63162241248222,5203.3713196462495,3124186.812773867,99.74766601315704,20601.551602585812,3237084.6470653587
29,85.10916031944708,4216.14197642096,2977949.720235031,92.86747917169929,19191.620216081803,3051692.344074803
30,77.94655074666099,4042.0850710147147,2758354.047128618,87.35061241393565,19191.620216081803,2816207.1679414506
31,70.9078967546456,3522.399063629642,2471071.4798888424,80.58404554827163,18517.49249471386,2632536.9728926616
32,67.13379519055286,3451.2736693376514,2351953.1610468198,74.50631469339126,18517.49249471386,2520654.8288394613
33,59.528543988728906,2712.04915861542,2195568.33756887,69.22918676326174,17325.07331742441,2426890.4884954537
34,52.981355870029304,2649.222834787637,2090523.3020662111,64.92616414764325,17325.07331742441,2258547.350635429
35,48.56162166219573,2340.0118697891803,2019159.8228787908,62.15187353595323,16273.429530468642,2095219.7390578145
36,45.942598086435616,2248.2171590009516,1867849.1497991662,58.701340319860485,16273.429530468642,1947387.63077377
37,42.980219155985644,1717.3772415730148,1824181.2427936194,55.563758626771325,15747.961480534112,1839866.297295351
38,40.84280051796571,1665.4481636460048,1738557.2035672546,52.4241806297434,15747.961480534112,1718866.6466243323
39,38.429951146165145,1447.6866954554355,1642861.9373451471,48.97069070100311,14775.03719810739,1648662.764683655
40,35.537066499504974,1367.2456028770584,1480262.867616013,45.27280002064753,14775.03719810739,1545773.8094306237
41,34.398668219479624,1089.4879820212525,1384712.6421649316,43.118555410244525,13799.437998471563,1454721.3200485324
42,31.9956615280971,1048.5285730669746,1335052.8384499399,39.850720105374236,13799.437998471563,1373663.8490356281
43,28.78067473467526,822.607166110924,1229883.0214838383,38.3627718948341,13138.348734187892,1339451.1278535335
44,27.503833032279946,795.6674072847271,1155131.228116528,35.40524597536682,13138.348734187892,1252792.105322067
45,24.24770293118019,635.5367325683075,1105544.7859402273,33.212607902984665,12358.666005618372,1174352.3524444841
46,22.246908341097566,607.4334598720068,1042599.5522156165,31.80474729137351,12358.666005618372,1121426.1032301073
47,20.604913197322613,455.8137977946896,1020817.2926146218,30.024776708996555,11725.329558879477,1066972.5843197426
48,19.215823553360636,437.9435630751239,948470.5536135772,27.988688256633353,11725.329558879477,1013983.5229424147
49,18.37863656826021,365.37595236109206,888421.3364509743,26.35823996975955,11382.310415522132,957240.0595730207
50,17.325462416691867,354.17198440674423,809735.8868032687,24.57982553493554,11382.310415522132,888055.8314374223
51,15.62291526604153,300.4152040109044,755796.5110479696,22.451045483798744,10982.788654115648,819856.7646143758
52,14.823769486181009,287.3346812547404,711860.656616289,20.33479526790097,10982.788654115648,784340.471569443
53,13.720370054711267,217.85398061932517,673123.1706280707,19.421336580365374,10613.683357647962,750759.0030171615
54,12.809221254402026,203.55203304472016,638261.6968997539,17.83866693766177,10613.683357647962,713375.1325161197
55,11.89511180487234,160.67625122370617,604264.339965805,16.239908930913675,9818.726527344106,669492.0072257473
56,10.941050636562546,153.41269984438892,580928.7250801729,14.790055181204579,9818.726527344106,626771.2126375496
57,10.465445549068983,125.68349017168138,550565.2842759846,13.847888977725535,9215.82572698573,580328.036107624
58,9.795733675788545,115.22069527993881,523347.7961703965,12.7985134287672,9215.82572698573,551775.2693259197
59,9.198362534298646,87.39235054561561,500380.9928600069,12.03479663013889,8952.808725424331,518779.0302973203
60,8.632854571004458,84.85869115294471,464102.8236140817,11.43926778170914,8952.808725424331,492114.52022980386
61,8.116025788755502,63.68929501014645,434161.20321934635,10.634951178705284,8285.8475595141,465249.9817199778
62,7.466569471549693,60.794664591658005,409762.1845444338,9.907267141251028,8285.8475595141,446144.5616432877
63,6.891140997860277,46.11594645469861,388915.16427482804,9.35617712672881,7962.098428937967,414731.1295303881
