Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,-2446.6439806244607,-2446.6439806244607,-2446.6439806244607,-2331.1475509413226,-2331.1475509413226,-2331.1475509413226
1,-2446.6439806244607,-2429.038943621768,-2762.20049174242,-2331.147550941324,-2295.8566254218995,-2634.1146395261867
2,-2582.6074884644054,-2559.596735059147,-2941.1807418386284,-2506.218421671019,-2458.322159980588,-2844.4862724042673
3,-2779.655616542942,-2644.8955460865695,-3027.4582917124712,-2597.2127331831575,-2623.941122251989,-3043.8983311996376
4,-2892.285006565337,-2708.05119049622,-3121.063861066901,-2752.9752111929583,-2687.2720225312746,-3137.867245908961
5,-3087.8908564527533,-2768.448638570249,-3158.8931756475013,-2950.767311200715,-2727.4685625738452,-3258.9791590834793
6,-3288.7114193484804,-2790.8137876544183,-3235.0212127728896,-3177.455706625135,-2742.4765617601806,-3295.7807561463296
7,-3436.353128101563,-2799.527508093189,-3299.051172687389,-3433.7690167398873,-2742.4765617601806,-3334.0545329687607
8,-3569.0574397648597,-2805.986797685814,-3312.8995467202494,-3653.534892258259,-2742.4765617601806,-3355.1800630163402
9,-3727.3725752536675,-2806.7682393431114,-3381.877755678219,-3788.5082781766455,-2742.7906188981783,-3418.9018344519714
10,-3959.5768293166093,-2806.7682393431114,-3431.753632578408,-3985.967770678048,-2742.7906188981783,-3424.0322450653834
11,-4058.5477318052767,-2806.7682393431114,-3479.9774491018525,-4129.2802332581,-2742.7906188981783,-3458.1949897215377
12,-4172.600991498038,-2806.7682393431114,-3537.9622781873713,-4314.785971590621,-2742.7906188981783,-3517.2052544424437
13,-4332.926378103674,-2806.7682393431114,-3581.749096079968,-4413.163236176538,-2742.7906188981783,-3560.7751178952203
14,-4507.346928067836,-2806.7682393431114,-3597.254962774142,-4552.523101839133,-2743.2338389333604,-3576.754767776708
15,-4635.683002832123,-2806.7682393431114,-3628.5860559385205,-4749.31706507762,-2743.2338389333604,-3620.7988324794364
16,-4755.097366200356,-2806.7682393431114,-3690.1894727267895,-4892.378431907529,-2743.2338389333604,-3649.8280330520215
17,-4919.40189686952,-2806.7682393431114,-3713.530570318411,-5000.143265186348,-2743.2338389333604,-3673.4746553290697
18,-5099.049779371699,-2806.7682393431114,-3758.4517235123326,-5088.550874639765,-2743.2338389333604,-3702.697455457644
19,-5203.292157502789,-2806.7682393431114,-3770.1798815354373,-5219.692322753086,-2743.2338389333604,-3730.6177793847532
20,-5318.244712298652,-2806.7682393431114,-3816.0816766107678,-5382.88471123723,-2743.2338389333604,-3758.0530856444357
21,-5456.312024052226,-2806.7682393431114,-3834.4143118123993,-5510.002104266534,-2743.2338389333604,-3790.2381687418338
22,-5544.830995102647,-2806.7682393431114,-3875.6689057262347,-5646.569770218891,-2743.2338389333604,-3842.563304745389
23,-5681.919200675925,-2806.7682393431114,-3923.0207341378054,-5747.702930670651,-2743.2338389333604,-3867.618508968075
24,-5756.478773886094,-2806.7682393431114,-3933.905124431692,-5876.589622282643,-2743.2338389333604,-3929.632946210914
25,-5862.850875429875,-2806.7682393431114,-3958.908506900338,-5967.555907610152,-2743.2338389333604,-3963.520905135253
26,-5965.894131654399,-2806.7682393431114,-3992.004627315199,-6116.611375303485,-2743.2338389333604,-3988.1427337754767
27,-6068.151249018922,-2806.7682393431114,-3995.909524593795,-6159.411546939637,-2743.2338389333604,-4006.3919419828576
28,-6130.00512949053,-2806.7682393431114,-4015.3698619332495,-6253.143763225124,-2743.2338389333604,-4052.3248758533587
29,-6212.709303586395,-2806.7682393431114,-4020.2564236837034,-6342.176655617355,-2743.2338389333604,-4065.8640049780724
30,-6288.8918443928615,-2806.7682393431114,-4042.5067918654745,-6451.822474518488,-2743.2338389333604,-4084.109840238573
31,-6367.769768993259,-2806.7682393431114,-4062.211848024583,-6529.803120604748,-2743.2338389333604,-4118.740353661758
32,-6457.344334821928,-2806.7682393431114,-4095.8787478262034,-6578.448358538717,-2743.2338389333604,-4149.645643836311
33,-6529.848335699245,-2806.7682393431114,-4112.696434179984,-6654.977296755491,-2743.2338389333604,-4172.304237352515
34,-6593.348337962196,-2806.7682393431114,-4162.605975466752,-6738.034636582535,-2743.2338389333604,-4209.745137673097
35,-6683.057676700622,-2806.7682393431114,-4179.850847798461,-6813.038525227581,-2743.2338389333604,-4226.787107876663
36,-6746.484321480188,-2806.7682393431114,-4204.319995644849,-6898.394722989787,-2743.2338389333604,-4238.828148616262
37,-6795.601279137336,-2806.7682393431114,-4212.5427195165175,-6967.26719567704,-2743.2338389333604,-4248.0306170289105
38,-6883.538744177841,-2806.7682393431114,-4261.180141503923,-7042.166495850522,-2743.2338389333604,-4291.336356588576
39,-6965.4057838365015,-2806.7682393431114,-4301.410082571969,-7071.715387973761,-2743.2338389333604,-4310.339069085475
40,-7028.582488546792,-2806.7682393431114,-4315.431958122984,-7125.188560489939,-2743.2338389333604,-4338.391448934732
41,-7101.4997524951295,-2806.7682393431114,-4355.82890211144,-7184.638473259735,-2743.2338389333604,-4396.911910167225
42,-7169.034900392363,-2806.7682393431114,-4369.31253373159,-7222.355385164519,-2743.2338389333604,-4470.177851692743
43,-7215.894012074019,-2806.7682393431114,-4391.432438922963,-7299.704010514415,-2743.2338389333604,-4511.75563198378
44,-7282.050131166466,-2806.7682393431114,-4435.250156659113,-7366.698054061877,-2743.2338389333604,-4565.9890657507785
45,-7318.464343295197,-2806.7682393431114,-4455.726878774569,-7447.7871600280205,-2743.2338389333604,-4585.580387854592
46,-7354.051256318755,-2806.7682393431114,-4487.394293249952,-7507.059796856942,-2743.2338389333604,-4620.368317573568
47,-7408.951081633601,-2806.7682393431114,-4535.859702560134,-7546.8846850178,-2743.2338389333604,-4649.100233727857
48,-7466.3631846082,-2806.7682393431114,-4571.9865218070445,-7606.668834925487,-2743.2338389333604,-4691.79847707538
49,-7542.461147308275,-2806.7682393431114,-4613.064936774216,-7656.239768453915,-2743.2338389333604,-4729.623447795021
