Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,-0.7921867760483786,-0.7921867760483786,-0.7921867760483786,-0.8934019761650028,-0.8934019761650028,-0.8934019761650028
1,-0.7921867760483788,-0.10871131075279455,-1.0950225469571806,-0.8934019761650027,-0.12007629770836725,-1.2481576749208796
2,-1.0044324704732797,-0.17218136526931818,-1.4289540948197261,-1.0065360142979956,-0.16773058986183792,-1.4706475751138237
3,-1.1943828018935032,-0.2218211812967894,-2.0138660380326683,-1.1795888326471846,-0.20053053001803914,-1.8434245003552143
4,-1.4944811174029684,-0.243924666126452,-2.475232535045967,-1.5399462825534656,-0.222637888010437,-2.460873499934606
5,-1.7487854247381747,-0.25731113265831806,-2.9369127019692223,-1.8323051309111313,-0.24206228050923795,-2.8460702889639395
6,-2.1699491694174635,-0.26362271435744394,-3.354082153555148,-2.1849235299283776,-0.24662600633271714,-3.2915609729854123
7,-2.6267396567490446,-0.29047826770194524,-3.9421270102478054,-2.5297096233467964,-0.25394409696508935,-3.6374002526154503
8,-2.908594573195682,-0.2953965074486035,-4.6300206471563765,-2.9553588323708677,-0.2659524063805164,-4.317229683626152
9,-3.1537725365971774,-0.3016776068616889,-5.424377080469315,-3.295022850689601,-0.2792650164219799,-5.211265482631275
10,-3.4935730291402,-0.3074515356427019,-6.304916202489292,-3.5640085268567607,-0.2885773328781751,-5.7461106528713675
11,-3.820831411698588,-0.3126702442022026,-7.073763053243446,-3.8524011888211254,-0.2933763537903722,-6.319003814425994
12,-4.112367674502924,-0.31668128232134757,-7.41220720269798,-4.013686326646913,-0.30545124900416787,-6.71379580144793
13,-4.3478373224222295,-0.33264459439302496,-7.767714954893274,-4.290847928914565,-0.3149159986025645,-7.170227782465479
14,-4.54895277530283,-0.33751660764965274,-8.113235704986723,-4.47647928256837,-0.3225666519582387,-7.611895714437753
15,-4.693633828541723,-0.3401953794342736,-8.31064121617099,-4.590165545598531,-0.3243795342216076,-7.925147593399469
16,-4.812579357111047,-0.34835078466128927,-8.519353899746463,-4.67011799978427,-0.33222454874077506,-8.190605401978592
17,-4.927497534406654,-0.3541555936663416,-8.652919603611775,-4.811934807372755,-0.34268286236066287,-8.373368697758627
18,-5.0167619887125054,-0.36105015340951774,-8.753496946263338,-4.905599518100184,-0.34378422128852393,-8.459740382445062
19,-5.0375526471117125,-0.37618125385405077,-8.80877158499908,-4.923631187614129,-0.350357984366003,-8.544763234889324
20,-5.102732966106633,-0.3817963220417868,-8.943811337050425,-4.9455047787307125,-0.35295416630079324,-8.64942519025749
21,-5.148929206366359,-0.397630313014702,-8.982213843616387,-4.9915607568057645,-0.35323818006004387,-8.78837128870385
22,-5.193242269782121,-0.43405534947425023,-8.996554283702416,-5.011764329074888,-0.3573396417939385,-8.81066830725957
23,-5.211634004581848,-0.45756016721366727,-9.027271844420648,-5.054975521093297,-0.35856155446737525,-8.849345290605042
24,-5.2190987030030715,-0.4754832377242697,-9.03151505807774,-5.06777137249809,-0.36029817187575874,-8.88309372531676
25,-5.267525300529041,-0.4827933587180592,-9.036395641586573,-5.079919006368459,-0.3603548602443484,-8.888438090310007
26,-5.273153724949037,-0.5081173995141796,-9.043028334423708,-5.087823618333072,-0.36424839162177086,-8.909485863276291
27,-5.281858081926568,-0.5334250233066861,-9.0500635781167,-5.09267150974828,-0.36464495268682984,-8.96084274454564
28,-5.283601374817636,-0.5617326893359131,-9.067375304470914,-5.09442519527445,-0.3649455888058074,-9.007484583870369
29,-5.285131382037838,-0.5650319419783986,-9.098264701613159,-5.095992675163343,-0.3676000688128894,-9.027913160644754
30,-5.293671571671329,-0.5729048208132993,-9.100475043386375,-5.097100503770085,-0.37273976023705246,-9.046735540641187
31,-5.296172374469905,-0.5766585993776757,-9.141391049576427,-5.097332761409049,-0.3820134226881937,-9.078524563578586
32,-5.299323025149151,-0.5908340099508265,-9.141536016712294,-5.0980578731838415,-0.3821964470173036,-9.117758104214614
33,-5.299480538549587,-0.6312102852489013,-9.143624521597115,-5.098542022377782,-0.38376746963463204,-9.160534709792334
34,-5.300878908673481,-0.6385238958324081,-9.15401350076603,-5.0989636512512275,-0.38517617988119923,-9.206387732225345
35,-5.301561813467637,-0.6617754165096764,-9.154148254639436,-5.099191641932471,-0.38923505751350645,-9.210595908998785
36,-5.301661026869276,-0.7126227489272223,-9.157561304121977,-5.099286363830228,-0.38923505751350645,-9.261299755119586
37,-5.301732477076731,-0.7147192720658295,-9.158549264504408,-5.09931587430829,-0.3899183194552359,-9.269815050744722
