Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,511591125.38559115,511591125.38559115,511591125.38559115,546934147.5346662,546934147.5346662,546934147.5346662
1,511591125.3855912,110248918.9260916,480925721.2560577,546934147.5346665,121542633.57971296,543377766.0306917
2,495485685.5327337,3723786.0062571154,454424330.250818,500741511.27042353,3361247.8570858734,518320411.834432
3,473381186.712352,95750.43507827284,437868295.6491825,488055237.10189277,44351.23600557929,482021073.8213033
4,421836228.15821916,23344.858669515314,404953471.91365385,463723710.66260505,44351.23600557929,461610613.92839974
5,370343631.8673546,1874.316850076569,371874707.0781438,420317111.4270877,10105.538898087292,416406953.4541155
6,310501620.03844434,657.1528425658779,332429339.43749404,372913038.8366501,3021.886015635426,380178123.9071385
7,285114664.57392853,559.2537430268292,295708799.7432075,337534169.9086018,2989.5081142454255,343790388.2288865
8,255945176.4792777,76.77977016938296,270367903.29736847,299177410.0182521,431.8371264402976,315510073.434136
9,220074754.5531624,73.04606238349217,249672498.23355466,269621506.8295872,431.8371264402976,288050848.8226833
10,191890889.62480506,50.338528845804376,217241507.66686535,238201560.03169373,325.43956521414145,250437907.95826495
11,168193083.00460374,49.31475613665184,186877320.94417718,222089148.73857984,307.7523363802479,215782890.54260734
12,150085539.1751827,18.893139880537543,175472139.08166516,189531730.43743384,197.4776827041198,192276777.52826566
13,133601041.10592383,18.16398929371653,149908681.08669657,167374833.94932222,197.38358125490274,183995218.8790598
14,118406596.29382215,16.680241524413738,134041330.3550105,146949228.26423603,194.71275835251083,152922195.3764734
15,104005662.34919897,16.40124183115043,122510599.64918013,129581855.4964052,194.71143286964482,126825331.65353593
16,86292747.4853147,14.68152600408335,112237223.19669579,114151824.70439517,15.094869779081911,107754887.68239497
17,73284559.86704995,14.44815521817628,101193680.43203886,102218521.18125798,15.06531402613217,100139996.59994155
18,66216692.7514007,13.524772001577013,91613656.8242426,88961759.70232973,14.740497854075857,95274272.99999864
19,61589202.82253214,13.021660178974173,87667154.49979876,80032620.40976302,14.648697477519782,87998361.64530753
20,53372391.70401201,12.293930884397717,81041247.65957592,66550618.420947246,14.134054467411111,81123438.60889845
21,46467343.04306414,11.727356748048424,72751920.56452821,58736754.613729276,14.134054467411111,71486271.31811266
22,41467507.462008305,10.691847316175506,65720074.92027452,54039119.41242444,13.558418263279522,63645070.70047569
23,36977813.13568228,10.305474421318236,63144751.39739187,48150653.786696084,13.484794821831438,59154414.57783143
24,30574480.549810626,9.564606874333883,58927621.79839291,43348436.972323865,12.735456016751659,54794071.25940108
25,27814205.085329827,9.21941614084232,53783860.089986175,40320550.70075083,12.735456016751659,47254973.3707598
26,25705691.69157251,8.370362836653232,49509731.089182995,35914967.843541645,12.31094257247886,43265347.86706995
27,22849310.253271576,8.305269586494127,43891367.82101983,32507303.52818297,12.31094257247886,40007389.33422464
28,20373341.04274041,7.441355648982209,40324997.91541486,30519642.890239257,11.94826140225948,39243484.02842546
29,18726917.49799509,7.263101139139213,37799020.8751443,25331922.4275864,11.936856796368986,37139604.15989703
30,17234930.58812193,6.481181997855134,35181963.30347123,22410669.183168,11.62423511873003,34814104.09026098
31,15783661.105825815,6.122357259640609,32200450.466154538,20612491.142256413,11.62423511873003,31810408.29543704
32,14409452.059094012,5.192924218177769,31017912.21334078,18662195.291446812,11.12914914791856,28404197.6543043
33,13310147.478742788,4.972228595690843,28413545.39408463,16505909.341483217,11.0693195755225,27878733.512422033
34,12627219.515020425,4.3872249054515144,25295892.45032815,14891794.798302753,10.638118045550542,24830182.624025736
35,11075380.968961691,4.292970555590046,24034244.329472132,13583786.8672572,10.617307701449532,22527674.35101626
36,10327576.405127699,3.613451340844577,22545056.332552873,11893976.600402715,10.177950147999299,21890804.87687816
37,8959578.647384355,3.436337204220893,21080789.40776139,10732871.278381959,10.177950147999299,20443074.330610204
38,7996717.972873143,2.981683980559806,20325138.841152564,8864710.135478651,9.843267830518014,18332048.906031724
39,7290464.869457053,2.8567823729756254,18345517.098886784,8120019.454502907,9.843267830518014,16349442.38466216
40,6185391.145044566,2.5396616611418406,17175134.31427364,7283978.674226548,9.690505101917177,15969921.911781961
41,5593255.993624922,2.485180346415366,15528611.11040472,6793574.6018951675,9.690505101917177,14705621.880979834
42,4768889.999470406,2.127917636736272,14777897.949646939,6017057.755761305,9.408051375733903,14208738.138933105
43,4059453.637448183,2.083722625539222,13725784.948332863,5526635.981478555,9.408051375733903,13450996.604632957
44,3642720.540874652,1.8607400968563308,12938544.970403183,5035558.673084585,9.078160004593505,12811355.34280388
45,3227093.988937429,1.8011303144959028,12550761.581663216,4467161.206672514,9.078160004593505,11637343.431560738
46,2895476.9703460447,1.6269289840326644,12094678.264852436,3667828.518666151,8.913808332514082,11116950.91170221
47,2690854.667706285,1.5773702870054351,10902267.061631842,3406690.717439089,8.913808332514082,10172188.774457801
48,2331319.698646424,1.3975148245686475,10232841.468656933,2926619.952392204,8.764622110295118,9785094.613332724
49,2116694.655045533,1.3762142394366357,9295699.973545628,2813709.4612749447,8.764622110295118,8765756.91120942
50,2016871.4769928276,1.218360336596896,8670734.830219446,2744060.8561635003,8.547408598047543,7489715.466255009
51,1859548.1524032515,1.1959334818563314,8086732.7871811995,2524366.7744571907,8.52465851906224,7045206.549377873
52,1543338.3470192093,1.1007820872965481,7766670.335576353,2258982.715608246,8.099140960835905,6406465.935716736
53,1405150.3239832353,1.0863740386692056,7170621.731514032,2131202.771815102,8.099140960835905,5947948.201111853
54,1266093.888430926,0.9952452686315827,6693085.201467013,2026760.6822131884,7.761804207129191,5541327.251807591
55,1143096.105351061,0.9748170972790328,6171939.339035413,1806913.5363609002,7.761804207129191,5253683.505469826
56,1034475.2037403408,0.9132666829215507,5676356.383538673,1647591.6033057508,7.597934200511104,4879888.211292611
57,960664.1074165736,0.9028001844667127,5345985.1690481305,1509544.4844741947,7.597934200511104,4022295.5555261504
58,863331.20648748,0.8362519851718518,4484780.739268973,1424860.793750844,7.436880834993794,3635457.2992605595
59,792024.8286205169,0.8308553320226888,3914189.020967446,1279501.3831767433,7.436880834993794,3454075.9867657097
60,710174.8739945043,0.7873879455451371,3502513.8248727485,1163517.879460777,7.178801420043161,3285373.217285259
61,682551.5484372665,0.7689892935758614,3340829.7969622994,1091828.4339815828,7.104753658204388,3087940.4251880054
62,585019.2453736291,0.7350342751766551,2821824.16889784,992352.222000409,6.9822567214919005,2898244.1307239705
63,537965.9207001,0.729831091281196,2620404.6225847816,876251.1295279263,6.928525285275024,2438715.8732088073
64,511787.7753712101,0.704048994116505,2438531.086834968,792047.7777697843,6.766768501973498,2282989.407880223
65,456418.90119284677,0.689391403026824,2418742.9405447063,725229.4434477673,6.731290080307717,2105662.1736177765
