Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,33264873.520433694,33264873.520433694,33264873.520433694,33206945.621210154,33206945.621210154,33206945.621210154
1,33264873.520433687,33264873.520433687,30105818.367450293,33206945.62121015,33206945.62121015,31997820.67168985
2,31654507.7073517,31654507.7073517,27543156.43922477,29647080.235830408,29647080.235830408,29545262.681898337
3,29036896.50075675,29036896.50075675,24790310.882156998,28458067.750084326,28458067.750084326,26128843.243693914
4,26457504.143535983,26457504.143535983,22670149.373143055,25756217.410465308,25756217.410465308,24024339.276158124
5,22700425.71770966,22700425.71770966,20980076.853326343,21986819.88295967,21986819.88295967,21532015.620512873
6,21194989.385686096,21194989.385686096,18805701.032872595,20203951.50679142,20203951.50679142,19630084.200537942
7,19732846.14003493,19732846.14003493,17329216.22179857,17883182.375765063,17883182.375765063,17996699.600002836
8,17712770.22173887,17712770.22173887,16275892.991890617,16083265.733914742,16083265.733914742,15711555.180280339
9,16119760.281301038,16119760.281301038,14729563.593884831,14463207.078011226,14463207.078011226,13927518.820544712
10,14653718.606510244,14653718.606510244,13522833.45581275,13066129.764549196,13066129.764549196,12210284.749046795
11,13431426.356451262,13431426.356451262,12047750.127813486,10951568.727019107,10951568.727019107,11460797.785829946
12,12112405.66227939,12112405.66227939,11135026.097139228,10199250.269176133,10199250.269176133,10590685.880291926
13,10840124.996511636,10840124.996511636,9939493.271239942,9545832.687781319,9545832.687781319,9616269.994277833
14,9924770.23730639,9924770.23730639,9535691.303887185,8677643.66087708,8677643.66087708,8903895.207342217
15,9086301.964882938,9086301.964882938,8707865.692382427,7924145.123420609,7924145.123420609,8167153.082218128
16,8217870.69323392,8217870.69323392,8075876.727180529,7142151.153869105,7142151.153869105,7318495.54392134
17,7682243.691103492,7682243.691103492,7504910.503697013,6660938.6946714185,6660938.6946714185,6656917.33406399
18,6961441.029965052,6961441.029965052,6640823.406250254,6208851.908462151,6208851.908462151,6072407.198475779
19,6446736.484367421,6446736.484367421,6228645.837420987,5731428.773493257,5731428.773493257,5574179.7548859455
20,5844865.279235419,5844865.279235419,5860079.200863205,5325519.658989317,5325519.658989317,5012816.751583311
21,5404624.194085809,5404624.194085809,5250887.096915466,4883443.767934997,4883443.767934997,4559776.478793841
22,5034786.055468022,5034786.055468022,4788461.309456281,4511075.768522853,4511075.768522853,4341636.884576171
23,4663401.709454197,4663401.709454197,4366141.555102837,4226303.767613349,4226303.767613349,4062573.9696880137
24,4320686.809376968,4320686.809376968,4173204.07274566,4062450.829654191,4062450.829654191,3986058.160108798
25,4037597.0604843623,4037597.0604843623,4028030.068152361,3817038.167082912,3817038.167082912,3690106.741681039
26,3690107.426910988,3690107.426910988,3647500.282070565,3534230.458884861,3534230.458884861,3508608.258755194
27,3440191.2363019036,3440191.2363019036,3347241.584403146,3256715.346376204,3256715.346376204,3319574.904128831
28,3247447.3342269664,3247447.3342269664,3217614.694262946,3112217.245041057,3112217.245041057,3000831.175298683
29,2974922.737355864,2974922.737355864,2931720.4732212704,2991772.2843356556,2991772.2843356556,2751260.163113687
30,2796838.079296103,2796838.079296103,2692604.22702719,2817321.206969933,2817321.206969933,2627625.1727616037
31,2594891.8087955164,2594891.8087955164,2578767.5012842757,2692034.5912533943,2692034.5912533943,2474840.5574653526
32,2433196.4044823763,2433196.4044823763,2464846.318136295,2498790.823421351,2498790.823421351,2395208.760013651
33,2331838.5396455307,2331838.5396455307,2312815.240801121,2335137.054890224,2335137.054890224,2213938.348050031
34,2186279.6734189587,2186279.6734189587,2212798.2059678272,2159782.7575416085,2159782.7575416085,2112980.8676090823
35,2011611.19601605,2011611.19601605,2084890.7505105322,2051967.0204684192,2051967.0204684192,2042545.1410770626
36,1942944.5062564975,1942944.5062564975,2008569.49251218,1928889.6274902152,1928889.6274902152,1919589.712854203
37,1786077.7125858732,1786077.7125858732,1948574.3873909907,1854960.5005263805,1854960.5005263805,1751638.800258912
38,1665269.5177839864,1665269.5177839864,1734256.7366574216,1797598.5528404075,1797598.5528404075,1644488.3899854263
39,1562396.5158608293,1562396.5158608293,1671155.5318147521,1649023.9256407165,1649023.9256407165,1516463.6048467227
40,1461796.8255086627,1461796.8255086627,1555324.9860151876,1509715.0726553798,1509715.0726553798,1435653.7272249637
41,1293194.561581563,1293194.561581563,1449244.4141167959,1447101.903230575,1447101.903230575,1350397.7285995632
42,1243541.0881809166,1243541.0881809166,1346379.670219384,1334001.3221106813,1334001.3221106813,1289140.8025294764
43,1162814.1573780924,1162814.1573780924,1242688.810278708,1259680.3435882435,1259680.3435882435,1213081.3821672183
