Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,589.2332388066724,589.2332388066724,589.2332388066724,600.5412061610139,600.5412061610139,600.5412061610139
1,589.233238806672,589.233238806672,559.6754499025709,600.5412061610136,600.5412061610136,565.9212697406413
2,552.1461065583512,552.1461065583512,529.6509137421102,565.4993177659579,565.4993177659579,533.2980294026153
3,535.002758289376,535.002758289376,492.5628618068788,543.4859586406877,543.4859586406877,495.8362036093187
4,493.28456340819764,493.28456340819764,452.4971019501887,503.0351890581285,503.0351890581285,464.8624576999846
5,468.69473133215286,468.69473133215286,428.1437701623199,470.2221518466082,470.2221518466082,435.05163190909326
6,441.39011333736374,441.39011333736374,397.1907883954971,449.8662570161639,449.8662570161639,400.9514501277853
7,418.6664316325309,418.6664316325309,367.7736750869961,427.841727811251,427.841727811251,373.74983945631493
8,397.3104708902616,397.3104708902616,343.8881936147283,406.7430651868734,406.7430651868734,343.11488300385383
9,373.7475393727007,373.7475393727007,324.91491830343784,382.21292242087077,382.21292242087077,321.79746336323495
10,355.6053563515797,355.6053563515797,304.65266638122284,361.0790077995306,361.0790077995306,299.04421837357046
11,329.91077844478133,329.91077844478133,278.6610976937901,340.18867949378784,340.18867949378784,284.2174533263605
12,310.29388849138144,310.29388849138144,259.82744433595843,315.2425911752503,315.2425911752503,273.07858861824025
13,291.0179570090639,291.0179570090639,240.6194019110774,301.17867868522166,301.17867868522166,249.2589791274153
14,279.6605517851399,279.6605517851399,222.67141547227516,283.04628667995235,283.04628667995235,232.4019650601372
15,258.8371015109035,258.8371015109035,205.48367949053193,269.0001899737993,269.0001899737993,214.27213873889534
16,243.49692843743225,243.49692843743225,198.93311726206207,250.2948709802088,250.2948709802088,203.82393858601375
17,229.14330157260784,229.14330157260784,194.83554476313478,237.04933547156128,237.04933547156128,193.73305486546033
18,217.74831208705055,217.74831208705055,184.5803900675253,226.65924128690204,226.65924128690204,184.61565961522965
