Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,589.7595394412585,589.7595394412585,589.7595394412585,598.7842334526385,598.7842334526385,598.7842334526385
1,547.5932553702945,566.5801746957025,561.2492649148393,556.382364272592,575.1835197388698,560.4137198793278
2,530.7426577310594,533.7635855275117,537.7196173930431,539.9383834527628,540.7666979492836,530.3050991283816
3,502.6809085558684,496.9869408291876,502.156902276896,503.29023485361097,502.2662859195077,487.4107192420217
4,462.73062734728495,460.5653116750124,457.43031651248594,474.46561777092285,463.8372404380414,444.1758526543604
5,436.8244928694704,426.0121195789989,422.1774793686537,451.1666517453853,425.6243704107973,415.68119619256925
6,409.2753491048499,393.2720457499735,385.99807561730006,430.2637434065805,388.9621459637377,390.0557017833018
7,379.1312821561359,362.86620891750715,362.55756777458373,397.56379691957454,353.6271990009386,360.5543810462586
8,362.54029857418504,334.8592148624155,338.15518385438014,369.45086715026207,320.1461085872406,344.93122191925346
9,343.2982936453169,309.4961960394241,317.50167559464967,346.9733309031007,288.94997271263577,327.4024805870267
10,321.5677447280401,285.3057806324708,296.8220127285426,325.74460400223853,259.00769496991865,304.35534592758063
11,297.3535030301992,263.1200772850672,280.19103055280164,307.778322864574,231.45193693145572,285.45202455917797
12,275.69358728541897,243.6618396789758,255.41679884182872,298.19203097514975,205.9301466623769,268.0782726665294
13,262.43333674443636,225.5475878871371,242.38470828737493,284.58067250878435,182.53461441468883,247.06471658486117
14,250.17343207817663,209.15306807891918,229.6113339191434,264.6239262184496,160.67385854944348,233.09554543219969
15,236.96926376048256,193.7315666397961,217.78064604612388,246.97413683198351,140.23456663325794,223.2754177576066
16,222.15355171559492,179.3137726209586,207.54671499360953,228.4924710921985,121.9010856667563,209.9410630663692
17,207.66757271568002,166.58996802103812,198.84165330139717,217.87694455948184,105.64159447267332,199.39266513003457
18,196.3184665335393,154.92433069293622,189.76435119082515,207.96889906429607,90.50883439720725,186.80641873608678
19,184.3040189711017,144.17603074990836,178.03596287910793,194.40235560736375,76.95691791354304,178.9221442054687
20,169.52990498566854,134.362411953886,167.6074034214388,182.37551049800564,64.94007003285002,168.6793839837155
21,158.5153039711156,125.11221030238985,156.26907043441702,171.2473268904844,54.778494855174586,161.00586205770907
22,148.9964461510872,116.5116545923918,148.26205755742063,162.8904195994204,45.8732847543963,151.6589485508267
23,142.70475597437755,108.78438293729442,143.65894248339794,155.40506839295958,38.12649156467295,144.79180988712628
24,135.1912318116444,101.66841066449219,139.36820510618452,145.55715834846578,31.69857309838288,136.38859160802411
