Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
0,-0.7799798295201467,-0.7799798295201467,-0.7799798295201467,-0.8014894488969936,-0.8014894488969936,-0.8014894488969936
1,-0.9317331428063188,-0.12440183218441264,-1.1538692086600717,-0.9112643366100487,-0.16257221624371318,-1.1587476689212803
2,-1.1892245683035372,-0.1674955215640367,-1.563951588603,-1.0442501975957723,-0.20111047350789732,-1.570433919808582
3,-1.4137962562980684,-0.19546735693521908,-1.8258787593334551,-1.406511375668994,-0.2264256880426031,-1.9013122525084083
4,-1.9199176023015465,-0.20936747013222384,-2.3282663667259667,-1.8614046265999271,-0.2471139180163943,-2.3881430904564938
5,-2.3833583364946107,-0.22956311543182076,-2.644404998321454,-2.356418562823904,-0.27248333819573745,-2.9821233155189395
6,-2.7076794110704197,-0.25071812948789973,-3.192263200089077,-2.6337422594991704,-0.28465473692669596,-3.4906347624490826
7,-3.0731718170484252,-0.2720464852786593,-3.635231330241841,-3.172737387176334,-0.2985758183215304,-4.046791116760825
8,-3.446616260206052,-0.2788936273727459,-4.288441975589177,-3.3996347294580733,-0.3096630258304271,-5.117948574075952
9,-3.660620463170698,-0.2913055027022918,-5.2022384066638505,-3.739508031408042,-0.31548095054409486,-5.681682346260654
10,-4.007196988047774,-0.2999668103003369,-5.840213884532955,-4.056526945648776,-0.3207576968913767,-6.518974347320518
11,-4.2168447496977475,-0.30798691248287446,-6.5783468521245565,-4.244191690487584,-0.3292237238900938,-7.2125706811261345
12,-4.435657441271428,-0.3201461142344306,-7.265865620647549,-4.503419189065747,-0.33138346112913686,-7.7870078322907785
13,-4.627817665391955,-0.3219742340812417,-7.756286443431551,-4.640629861306831,-0.3336590865419982,-8.25252125775984
14,-4.68301395999112,-0.3274236819852887,-8.373670115643606,-4.7866485576920175,-0.34103100661142877,-8.583032446789272
15,-4.878571935977735,-0.33937719060098315,-8.564747420587892,-4.860731829722439,-0.34374829367654974,-8.836424412923078
16,-5.08438835457593,-0.3490744150973851,-8.79199417694027,-4.922028035624222,-0.34700683600284454,-9.077878418057958
17,-5.197405059109132,-0.35072359427987293,-8.918693111063284,-5.020201002346625,-0.35305129426463727,-9.292898960875208
18,-5.230413617718602,-0.35728605878879394,-9.00943419113862,-5.033887567675001,-0.35442649046064045,-9.523224470539208
19,-5.28635961096834,-0.3620441033525642,-9.135688224752188,-5.071271331601543,-0.3565731959816616,-9.609044445984868
20,-5.312711193984087,-0.3701391003436572,-9.216861044133196,-5.104339506338024,-0.35874737026061887,-9.649693060690975
21,-5.348348356146249,-0.3783918361887839,-9.356347415695163,-5.11435572865845,-0.3628393721228628,-9.731157459392513
22,-5.366724903989699,-0.38878424367018766,-9.43279148936921,-5.129566013316693,-0.3644798894859681,-9.759535501794787
23,-5.392479710706862,-0.42296747062771023,-9.470387688334002,-5.193612863312444,-0.3763747769318201,-9.780630067205056
24,-5.402913230939233,-0.42933367569027914,-9.489578880328548,-5.2079476366836595,-0.37643040693845514,-9.792454169693995
25,-5.416520483215882,-0.439078049610789,-9.532301258524784,-5.209847906309351,-0.38161366224060467,-9.807095194088898
26,-5.421524885097324,-0.465500627904627,-9.552899590231878,-5.215831962288258,-0.38219208293361684,-9.809327450920968
27,-5.424299804591077,-0.4794793410151734,-9.580847526343359,-5.2434433881660265,-0.3860265922103583,-9.81071278131426
28,-5.426164445524745,-0.4919615875851208,-9.599685054005123,-5.244137479082085,-0.38947097659906377,-9.81172151674017
29,-5.427239815643254,-0.4987759903314561,-9.603164415587713,-5.24844789595565,-0.3908117873448375,-9.811957476003474
30,-5.428236390956963,-0.50695628277464,-9.60573458163995,-5.249753859088315,-0.3921733317799735,-9.812558304006965
31,-5.429681440518856,-0.5268812000747978,-9.611285115793855,-5.251035548925995,-0.3933180236857297,-9.812864141748387
32,-5.430563850775518,-0.5734686058038799,-9.612599532246954,-5.2511640554977275,-0.3933180236857297,-9.812948213239949
